MONTH,BRK_CDE,TRAN_CDE,TRAN_ORG_SOURCE,DESIG_CDE,ACC_TYP_CDE,SETT_TYP_CDE,CLNT_TYP,INSTR_TYP,INCL_LINES,REC_CNT
201611,12,J ,BDJNLUP ,MF,N/A,N/A,N/A,N/A,N,7
201611,12,J ,BDJNLUP ,MF,C ,C,I,N/A,N,50
201611,12,J ,BDJNLUP ,MF,C ,C,O,N/A,N,63
201611,12,J ,BDJNLUP ,OF,N/A,N/A,N/A,N/A,N,18
201611,12,J ,BDJNLUP ,OF,C ,C,I,N/A,N,526
201611,12,J ,BDJNLUP ,OF,C ,C,O,N/A,N,214
201611,12,J ,BDJNLUP ,OF,LB,S,O,N/A,N,1
201611,12,J ,BDJNLUP ,OF,LL,N,O,N/A,N,1
201611,12,J ,BDJNLUP ,PP,N/A,N/A,N/A,N/A,N,1
201611,12,J ,BDJNLUP ,PP,C ,C,I,N/A,N,186
201611,12,J ,BDJNLUP ,PP,C ,C,O,N/A,N,222
201611,12,J ,BDJNLUP ,RA,N/A,N/A,N/A,N/A,N,26
201611,12,J ,BDJNLUP ,RA,C ,C,I,N/A,N,84
201611,12,J ,BDJNLUP ,RA,C ,C,O,N/A,N,73
201611,12,J ,BDJNLUP ,RA,C ,N,O,N/A,N,1
201611,12,J ,BDJNLUP ,RP,N/A,N/A,N/A,N/A,N,2
201611,12,J ,BDJNLUP ,RP,C ,C,O,N/A,N,4
201611,12,J ,BDJNLUP ,RT,N/A,N/A,N/A,N/A,N,1
201611,12,J ,BDJNLUP ,RT,C ,C,I,N/A,N,1
201611,12,J ,BDJNLUP ,RX,N/A,N/A,N/A,N/A,N,1
201611,12,J ,BDJNLUP ,RX,C ,C,O,N/A,N,1
201611,12,J ,BDJNLUP ,SD,N/A,N/A,N/A,N/A,N,55
201611,12,J ,BDJNLUP ,SD,C ,C,I,N/A,N,28
201611,12,J ,BDJNLUP ,SD,C ,C,O,N/A,N,27
201611,12,J ,BDJNLUP ,SE,N/A,N/A,N/A,N/A,N,120
201611,12,J ,BDJNLUP ,SE,C ,C,I,N/A,N,11
201611,12,J ,BDJNLUP ,SE,C ,C,O,N/A,N,38
201611,12,J ,BDJNLUP ,SE,LL,N,O,N/A,N,1
201611,12,J ,BDJNLUP ,SF,N/A,N/A,N/A,N/A,N,16
201611,12,J ,BDJNLUP ,SF,C ,C,I,N/A,N,30
201611,12,J ,BDJNLUP ,SF,C ,C,O,N/A,N,156
201611,12,J ,BDJNLUP ,SO,N/A,N/A,N/A,N/A,N,379
201611,12,J ,BDJNLUP ,SO,C ,C,I,N/A,N,262
201611,12,J ,BDJNLUP ,SO,C ,C,O,N/A,N,117
201611,12,J ,BDJNLUP ,SU,C ,C,I,N/A,N,1
201611,12,J ,BDJNLUP ,SU,C ,C,O,N/A,N,1
201611,12,J ,BDJNLUP ,SV,C ,C,I,N/A,N,238
201611,12,J ,BDJNLUP ,SV,C ,C,O,N/A,N,71
201611,12,J ,BDJNLUP ,SW,N/A,N/A,N/A,N/A,N,59
201611,12,J ,BDJNLUP ,SW,C ,C,I,N/A,N,869
201611,12,J ,BDJNLUP ,SW,C ,C,O,N/A,N,743
201611,12,J ,BDJNLUP ,TC,N/A,N/A,N/A,N/A,N,7
201611,12,J ,BDJNLUP ,TC,C ,C,I,N/A,N,4604
201611,12,J ,BDJNLUP ,TC,C ,C,O,N/A,N,3204
201611,12,J ,BDJNLUP ,TC,LB,S,O,N/A,N,146
201611,12,J ,BDJNLUP ,TC,RS,S,O,N/A,N,2
201611,12,J ,BDJNLUP ,TX,N/A,N/A,N/A,N/A,N,160
201611,12,J ,BDJNLUP ,TX,C ,C,I,N/A,N,4
201611,12,J ,BDJNLUP ,TX,C ,C,O,N/A,N,155
201611,12,J ,BDJNLUP ,VT,N/A,N/A,N/A,N/A,N,8
201611,12,J ,BDJNLUP ,VT,C ,C,I,N/A,N,29
201611,12,J ,BDJNLUP ,VT,C ,C,O,N/A,N,22
201611,12,J ,BDJNLUP ,W1,C ,C,I,N/A,N,4
201611,12,J ,BDJNLUP ,W1,C ,C,O,N/A,N,5
201611,12,J ,BDJNLUP ,W2,C ,C,I,N/A,N,4
201611,12,J ,BDJNLUP ,W2,C ,C,O,N/A,N,5
201611,12,J ,BDJNLUP ,W3,C ,C,O,N/A,N,20
201611,12,J ,BDJNLUP ,W4,N/A,N/A,N/A,N/A,N,6
201611,12,J ,BDJNLUP ,W4,C ,C,I,N/A,N,642
201611,12,J ,BDJNLUP ,W4,C ,C,O,N/A,N,790
201611,12,J ,BDJNLUP ,W5,N/A,N/A,N/A,N/A,N,443
201611,12,J ,BDJNLUP ,W5,C ,C,I,N/A,N,664
201611,12,J ,BDJNLUP ,W5,C ,C,O,N/A,N,159
201611,12,J ,BDJNLUP ,X1,N/A,N/A,N/A,N/A,N,57
201611,12,J ,BDJNLUP ,X1,C ,C,I,N/A,N,262
201611,12,J ,BDJNLUP ,X1,C ,C,O,N/A,N,117
201611,12,J ,BDJNLUP ,X3,N/A,N/A,N/A,N/A,N,1
201611,12,J ,BDJNLUP ,X3,C ,C,I,N/A,N,121
201611,12,J ,BDJNLUP ,X3,C ,C,O,N/A,N,19554
201611,12,J ,BDJNLUP ,X5,C ,C,I,N/A,N,5
201611,12,J ,BDJNLUP ,X7,C ,C,I,N/A,N,181
201611,12,J ,BDJNLUP ,X7,C ,C,O,N/A,N,28
201611,12,J ,BDJNLUP ,X8,C ,C,I,N/A,N,181
201611,12,J ,BDJNLUP ,X8,C ,C,O,N/A,N,34
201611,12,J ,BDJNLUP ,X9,N/A,N/A,N/A,N/A,N,4
201611,12,J ,BDJNLUP ,X9,C ,C,I,N/A,N,363
201611,12,J ,BDJNLUP ,X9,C ,C,O,N/A,N,200
201611,12,J ,BDJNLUP ,Y1,C ,C,I,N/A,N,1168
201611,12,J ,BDJNLUP ,Y1,C ,C,O,N/A,N,594
201611,12,J ,BDJNLUP ,Y2,C ,C,I,N/A,N,130
201611,12,J ,BDJNLUP ,Y2,C ,C,O,N/A,N,346
201611,12,J ,BDJNLUP ,Y4,N/A,N/A,N/A,N/A,N,1
201611,12,J ,BDJNLUP ,Y4,C ,C,I,N/A,N,4618
201611,12,J ,BDJNLUP ,Y4,C ,C,O,N/A,N,1424
201611,12,J ,BDJNLUP ,Y5,N/A,N/A,N/A,N/A,N,3
201611,12,J ,BDJNLUP ,Y5,C ,C,I,N/A,N,4551
201611,12,J ,BDJNLUP ,Y5,C ,C,O,N/A,N,2725
201611,12,J ,BDJNLUP ,Y6,N/A,N/A,N/A,N/A,N,2
201611,12,J ,BDJNLUP ,Y6,C ,C,I,N/A,N,4564
201611,12,J ,BDJNLUP ,Y6,C ,C,O,N/A,N,3277
201611,12,J ,BDJNLUP ,YO,C ,C,I,N/A,N,17
201611,12,J ,BDJNLUP ,YO,C ,C,O,N/A,N,10795
201611,12,J ,BDSBORC ,  ,C ,C,I,N/A,N,4
201611,12,J ,BDSBORC ,  ,C ,C,O,N/A,N,28
201611,12,JT,N/A     ,N/A,N/A,N/A,N/A,N/A,N,55457
201611,12,K ,BDSCOLC ,N/A,C ,C,I,E,N,29
201611,12,K ,BDSCOLC ,N/A,C ,C,O,E,N,72
201611,12,K ,BDSCOLC ,N/A,LB,S,O,E,N,51
201611,12,K ,BDSCOLC ,N/A,LK,S,O,E,N,98
201611,12,K ,BDSCOLC ,N/A,LL,N,O,E,N,152
201611,12,K ,BDSCOLU ,N/A,C ,C,I,E,N,158
201611,12,K ,BDSCOLU ,N/A,C ,C,O,E,N,208
201611,12,K ,BDSCOLU ,N/A,LB,S,O,E,N,86
201611,12,K ,BDSCOLU ,N/A,LL,C,O,E,N,2
201611,12,K ,BDSCOLU ,N/A,LL,N,O,E,N,450
201611,12,KB,BDSCOLC ,N/A,C ,C,I,E,N,72
201611,12,KB,BDSCOLC ,N/A,C ,C,O,E,N,187
201611,12,KB,BDSCOLC ,N/A,LB,S,O,E,N,98
201611,12,KB,BDSCOLC ,N/A,LL,C,O,E,N,2
201611,12,KB,BDSCOLC ,N/A,LL,N,O,E,N,355
201611,12,KR,BDSCOLC ,N/A,C ,C,I,E,N,29
201611,12,KR,BDSCOLC ,N/A,C ,C,O,E,N,72
201611,12,KR,BDSCOLC ,N/A,LB,S,O,E,N,51
201611,12,KR,BDSCOLC ,N/A,LK,S,O,E,N,42
201611,12,KR,BDSCOLC ,N/A,LL,N,O,E,N,152
201611,12,KR,BDSCOLU ,N/A,C ,C,I,E,N,10
201611,12,KR,BDSCOLU ,N/A,C ,C,O,E,N,12
201611,12,KR,BDSCOLU ,N/A,LB,S,O,E,N,2
201611,12,KR,BDSCOLU ,N/A,LL,N,O,E,N,24
201611,12,KT,BDSCOLC ,N/A,C ,C,I,E,N,74
201611,12,KT,BDSCOLC ,N/A,C ,C,O,E,N,96
201611,12,KT,BDSCOLC ,N/A,LB,S,O,E,N,42
201611,12,KT,BDSCOLC ,N/A,LL,C,O,E,N,1
201611,12,KT,BDSCOLC ,N/A,LL,N,O,E,N,211
201611,12,L ,BDSBORC ,N/A,LP,S,O,E,N,602
201611,12,L ,BDSBORU ,N/A,B ,C,O,E,N,52
201611,12,L ,BDSBORU ,N/A,C ,C,I,E,N,58
201611,12,L ,BDSBORU ,N/A,C ,C,O,E,N,264
201611,12,L ,BDSBORU ,N/A,LB,S,O,E,N,1346
201611,12,L ,BDSBORU ,N/A,LL,C,O,E,N,247
201611,12,L ,BDSBORU ,N/A,LL,N,O,E,N,1369
201611,12,LB,BDSBORC ,N/A,B ,C,O,E,N,27
201611,12,LB,BDSBORC ,N/A,C ,C,I,E,N,52
201611,12,LB,BDSBORC ,N/A,C ,C,O,E,N,223
201611,12,LB,BDSBORC ,N/A,LB,S,O,E,N,624
201611,12,LB,BDSBORC ,N/A,LL,C,O,E,N,143
201611,12,LB,BDSBORC ,N/A,LL,N,O,E,N,729
201611,12,LE,BDSLBRTS,N/A,B ,C,O,E,N,4
201611,12,LE,BDSLBRTS,N/A,C ,C,I,E,N,1
201611,12,LE,BDSLBRTS,N/A,C ,C,O,E,N,30
201611,12,LE,BDSLBRTS,N/A,LB,S,O,E,N,37
201611,12,LE,BDSLBRTS,N/A,LL,N,O,E,N,64
201611,12,LG,BDSLBRTS,N/A,B ,C,O,E,N,1
201611,12,LG,BDSLBRTS,N/A,C ,C,O,E,N,15
201611,12,LG,BDSLBRTS,N/A,LB,S,O,E,N,10
201611,12,LG,BDSLBRTS,N/A,LL,N,O,E,N,24
201611,12,LR,BDSBORC ,N/A,LP,S,O,E,N,608
201611,12,LR,BDSBORU ,N/A,B ,C,O,E,N,8
201611,12,LR,BDSBORU ,N/A,C ,C,I,E,N,6
201611,12,LR,BDSBORU ,N/A,C ,C,O,E,N,4
201611,12,LR,BDSBORU ,N/A,LB,S,O,E,N,60
201611,12,LR,BDSBORU ,N/A,LL,C,O,E,N,7
201611,12,LR,BDSBORU ,N/A,LL,N,O,E,N,55
201611,12,LT,BDSBORC ,N/A,B ,C,O,E,N,22
201611,12,LT,BDSBORC ,N/A,C ,C,I,E,N,26
201611,12,LT,BDSBORC ,N/A,C ,C,O,E,N,121
201611,12,LT,BDSBORC ,N/A,LB,S,O,E,N,586
201611,12,LT,BDSBORC ,N/A,LL,C,O,E,N,112
201611,12,LT,BDSBORC ,N/A,LL,N,O,E,N,599
201611,12,P1,SWTSW62 ,N/A,C ,C,I,E,N,117
201611,12,P1,SWTSW62 ,N/A,C ,C,O,E,N,20
201611,12,P1,SWTSW62 ,N/A,N ,S,O,E,N,137
201611,12,P2,SWTSW62 ,N/A,C ,C,I,E,N,151
201611,12,P2,SWTSW62 ,N/A,C ,C,O,E,N,39
201611,12,P2,SWTSW62 ,N/A,N ,S,O,E,N,190
201611,12,S3,BDUSTCP ,N/A,C ,C,I,E,N,8
201611,12,S3,BDUSTCP ,N/A,N ,S,O,E,N,8
201611,12,S4,BDUSTCP ,N/A,C ,C,I,E,N,8
201611,12,S4,BDUSTCP ,N/A,N ,S,O,E,N,8
201611,12,S6,BDUSXCP ,N/A,C ,C,I,E,N,4
201611,12,S6,BDUSXCP ,N/A,C ,C,O,E,N,4
201611,12,S6,BDUSXCP ,N/A,N ,S,O,E,N,8
201611,12,S7,BDUSXCP ,N/A,C ,C,I,E,N,4
201611,12,S7,BDUSXCP ,N/A,C ,C,O,E,N,4
201611,12,S7,BDUSXCP ,N/A,N ,S,O,E,N,8
201611,12,SC,BDMANCT ,N/A,C ,C,I,G,N,16
201611,12,SC,BDMANCT ,N/A,C ,C,O,B,N,2
201611,12,SC,BDMANCT ,N/A,C ,C,O,G,N,42
201611,12,SC,BDMANCT ,N/A,N ,S,O,E,N,2
201611,12,SC,BDSCRAL ,N/A,N/A,N/A,N/A,E,N,1
201611,12,SC,BDSCRAL ,N/A,N/A,N/A,N/A,G,N,26
201611,12,SC,BDSCRAL ,N/A,C ,C,I,E,N,1
201611,12,SC,BDSCRAL ,N/A,C ,C,I,G,N,5
201611,12,SC,BDSCRAL ,N/A,C ,C,O,E,N,1
201611,12,SC,BDSCRAL ,N/A,C ,C,O,G,N,24
201611,12,SC,BDSCRAL ,N/A,GC,S,O,G,N,4
201611,12,SC,BDSCRAL ,N/A,LL,N,O,E,N,1
201611,12,SD,BDUSTNN ,N/A,B ,C,O,B,N,1
201611,12,SD,BDUSTNN ,N/A,C ,C,I,B,N,466
201611,12,SD,BDUSTNN ,N/A,C ,C,I,E,N,263
201611,12,SD,BDUSTNN ,N/A,C ,C,I,G,N,20
201611,12,SD,BDUSTNN ,N/A,C ,C,O,B,N,246
201611,12,SD,BDUSTNN ,N/A,C ,C,O,E,N,746
201611,12,SD,BDUSTNN ,N/A,C ,C,O,G,N,10
201611,12,SD,BDUSTNN ,N/A,CL,S,O,E,N,1
201611,12,SD,BDUSTNN ,N/A,GC,S,O,G,N,48
201611,12,SD,BDUSTNN ,N/A,LL,N,O,E,N,9
201611,12,SE,BDSCRRTS,N/A,C ,C,I,E,N,589
201611,12,SE,BDSCRRTS,N/A,C ,C,O,E,N,299
201611,12,SE,BDSCRRTS,N/A,N ,S,O,E,N,4
201611,12,SF,BDUCXCO ,N/A,N/A,N/A,N/A,B,N,2
201611,12,SF,BDUCXCO ,N/A,N/A,N/A,N/A,E,N,2
201611,12,SF,BDUCXCO ,N/A,N/A,N/A,N/A,G,N,194
201611,12,SF,BDUSXIN ,N/A,C ,C,I,G,N,2
201611,12,SF,BDUSXIN ,N/A,C ,C,O,B,N,1
201611,12,SF,BDUSXIN ,N/A,GC,S,O,G,N,42
201611,12,SF,BDUSXIN ,N/A,LL,N,O,E,N,1
201611,12,SF,BDUSXIN ,N/A,RS,S,O,G,N,18
201611,12,SG,BDSCRRTS,N/A,N/A,N/A,N/A,E,N,3
201611,12,SG,BDSCRRTS,N/A,C ,C,I,E,N,792
201611,12,SG,BDSCRRTS,N/A,C ,C,O,E,N,369
201611,12,SG,BDSCRRTS,N/A,N ,S,O,E,N,22
201611,12,SH,BDSBORC ,N/A,N/A,N/A,N/A,E,N,551
201611,12,SH,BDSBORC ,N/A,C ,C,I,E,N,19
201611,12,SH,BDSBORC ,N/A,C ,C,O,E,N,120
201611,12,SH,BDSBORC ,N/A,N ,S,O,E,N,690
201611,12,SI,BDSBORC ,N/A,N/A,N/A,N/A,E,N,35
201611,12,SI,BDSBORC ,N/A,C ,C,I,E,N,7
201611,12,SI,BDSBORC ,N/A,C ,C,O,E,N,1
201611,12,SI,BDSBORC ,N/A,N ,S,O,E,N,43
201611,12,SK,BDSCOLC ,N/A,N/A,N/A,N/A,E,N,42
201611,12,SK,BDSCOLC ,N/A,C ,C,I,E,N,74
201611,12,SK,BDSCOLC ,N/A,C ,C,O,E,N,96
201611,12,SK,BDSCOLC ,N/A,N ,S,O,E,N,212
201611,12,SL,BDSAFCOS,N/A,N/A,N/A,N/A,E,N,8
201611,12,SL,BDSAFCOS,N/A,N ,S,O,E,N,8
201611,12,SL,BDSAFON ,N/A,N/A,N/A,N/A,E,N,146
201611,12,SL,BDSAFON ,N/A,N ,S,O,E,N,146
201611,12,SL,BDSAFONS,N/A,N/A,N/A,N/A,E,N,4685
201611,12,SL,BDSAFONS,N/A,N ,S,O,E,N,4685
201611,12,SL,BDSAFXEP,N/A,N/A,N/A,N/A,E,N,3056
201611,12,SL,BDSAFXEP,N/A,N ,S,O,E,N,3056
201611,12,SL,BDSCRAL ,N/A,B ,C,O,B,N,1
201611,12,SL,BDSCRAL ,N/A,C ,C,I,B,N,415
201611,12,SL,BDSCRAL ,N/A,C ,C,I,G,N,24
201611,12,SL,BDSCRAL ,N/A,C ,C,O,B,N,443
201611,12,SL,BDSCRAL ,N/A,C ,C,O,G,N,74
201611,12,SL,BDSCRAL ,N/A,GC,S,O,G,N,44
201611,12,SL,BDSCRFN ,N/A,C ,C,I,E,N,28
201611,12,SL,BDSCRFN ,N/A,C ,C,O,E,N,6
201611,12,SL,BDSCRFN ,N/A,N ,S,O,E,N,1
201611,12,SL,BDSTLCP ,N/A,C ,C,I,E,N,10098
201611,12,SL,BDSTLCP ,N/A,C ,C,O,E,N,8140
201611,12,SL,BDSTLCUB,N/A,C ,C,I,E,N,1576
201611,12,SL,BDSTLCUB,N/A,C ,C,O,E,N,830
201611,12,SL,BDSTLCUB,N/A,CL,S,O,E,N,1
201611,12,SL,BDSTLCUB,N/A,LL,N,O,E,N,1
201611,12,SL,BDSTLCUO,N/A,C ,C,I,E,N,52
201611,12,SL,BDSTLCUO,N/A,C ,C,O,E,N,36
201611,12,SL,BDSTLNO2,N/A,C ,C,I,E,N,2
201611,12,SL,BDSTLNO2,N/A,C ,C,O,E,N,1
201611,12,SL,BDSTLON ,N/A,C ,C,I,E,N,3
201611,12,SL,BDSTLON ,N/A,C ,C,O,E,N,2
201611,12,SL,BDUCXCO ,N/A,C ,C,I,E,N,2
201611,12,SL,BDUCXCO ,N/A,C ,C,I,G,N,26
201611,12,SL,BDUCXCO ,N/A,C ,C,O,B,N,2
201611,12,SL,BDUCXCO ,N/A,C ,C,O,E,N,2
201611,12,SL,BDUCXCO ,N/A,C ,C,O,G,N,90
201611,12,SL,BDUCXCO ,N/A,GC,S,O,G,N,8
201611,12,SL,BDUCXCO ,N/A,LL,N,O,E,N,2
201611,12,SL,BDUCXCO ,N/A,N ,S,O,E,N,2
201611,12,SL,BDUSXCD ,N/A,N/A,N/A,N/A,E,N,8
201611,12,SL,BDUSXCD ,N/A,C ,C,I,E,N,466
201611,12,SL,BDUSXCD ,N/A,C ,C,O,E,N,1468
201611,12,SL,BDUSXCD ,N/A,CL,S,O,E,N,2
201611,12,SL,BDUSXCD ,N/A,LL,N,O,E,N,24
201611,12,SL,BDUSXCD ,N/A,N ,S,O,E,N,984
201611,12,SL,BDUSXCO ,N/A,C ,C,I,E,N,242
201611,12,SL,BDUSXCO ,N/A,C ,C,O,E,N,753
201611,12,SL,BDUSXCO ,N/A,CL,S,O,E,N,1
201611,12,SL,BDUSXCO ,N/A,LL,N,O,E,N,12
201611,12,SM,BDACSCR ,N/A,C ,C,I,E,N,24
201611,12,SM,BDACSCR ,N/A,C ,C,O,E,N,7
201611,12,SM,BDSCRAL ,N/A,N/A,N/A,N/A,G,N,62
201611,12,SM,BDSCRMV ,N/A,N/A,N/A,N/A,B,N,2
201611,12,SM,BDSCRMV ,N/A,N/A,N/A,N/A,E,N,4
201611,12,SM,BDSCRMV ,N/A,C ,C,I,B,N,2203
201611,12,SM,BDSCRMV ,N/A,C ,C,I,E,N,612
201611,12,SM,BDSCRMV ,N/A,C ,C,I,G,N,68
201611,12,SM,BDSCRMV ,N/A,C ,C,O,B,N,1362
201611,12,SM,BDSCRMV ,N/A,C ,C,O,E,N,1189
201611,12,SM,BDSCRMV ,N/A,C ,C,O,G,N,130
201611,12,SM,BDSCRMV ,N/A,GC,S,O,G,N,48
201611,12,SM,BDSCRMV ,N/A,LL,N,O,E,N,16
201611,12,SM,BDSCRMV ,N/A,N ,S,O,E,N,1
201611,12,SM,BDURXCO ,N/A,C ,C,I,E,N,9
201611,12,SM,BDURXCO ,N/A,C ,C,O,B,N,3
201611,12,SM,BDURXCO ,N/A,C ,C,O,E,N,25
201611,12,SM,BDUSITR ,N/A,C ,C,I,B,N,2
201611,12,SM,BDUSITR ,N/A,C ,C,I,E,N,2
201611,12,SM,BDUSITR ,N/A,C ,C,O,B,N,1
201611,12,SM,BDUSTSC ,N/A,C ,C,I,B,N,690
201611,12,SM,BDUSTSC ,N/A,C ,C,I,E,N,35
201611,12,SM,BDUSTSC ,N/A,C ,C,O,B,N,549
201611,12,SM,BDUSTSC ,N/A,C ,C,O,E,N,15
201611,12,SN,BDSCORR ,N/A,C ,C,I,B,N,334
201611,12,SN,BDSCORR ,N/A,C ,C,O,B,N,198
201611,12,SN,BDSCORR ,N/A,C ,C,O,E,N,38
201611,12,SN,BDSCORR ,N/A,C ,C,O,G,N,4
201611,12,SO,BDURXCO ,N/A,C ,C,I,E,N,9
201611,12,SO,BDURXCO ,N/A,C ,C,O,B,N,3
201611,12,SO,BDURXCO ,N/A,C ,C,O,E,N,19
201611,12,SP,BDSCOLC ,N/A,N/A,N/A,N/A,E,N,98
201611,12,SP,BDSCOLC ,N/A,C ,C,I,E,N,72
201611,12,SP,BDSCOLC ,N/A,C ,C,O,E,N,187
201611,12,SP,BDSCOLC ,N/A,N ,S,O,E,N,357
201611,12,SS,BDACSCR ,N/A,B ,C,O,B,N,3
201611,12,SS,BDACSCR ,N/A,C ,C,I,B,N,6
201611,12,SS,BDACSCR ,N/A,C ,C,I,E,N,356
201611,12,SS,BDACSCR ,N/A,C ,C,I,G,N,5
201611,12,SS,BDACSCR ,N/A,C ,C,O,B,N,21
201611,12,SS,BDACSCR ,N/A,C ,C,O,E,N,776
201611,12,SS,BDACSCR ,N/A,C ,C,O,G,N,10
201611,12,SS,BDACSCR ,N/A,LL,N,O,E,N,7
201611,12,ST,BDMANCT ,N/A,B ,C,O,B,N,2
201611,12,ST,BDMANCT ,N/A,C ,C,I,B,N,92
201611,12,ST,BDMANCT ,N/A,C ,C,I,G,N,46
201611,12,ST,BDMANCT ,N/A,C ,C,O,B,N,90
201611,12,ST,BDMANCT ,N/A,C ,C,O,G,N,54
201611,12,ST,BDMANCT ,N/A,N ,S,O,E,N,1
201611,12,ST,BDSAFCON,N/A,N/A,N/A,N/A,E,N,12
201611,12,ST,BDSAFCON,N/A,N ,S,O,E,N,12
201611,12,ST,BDSAFCOS,N/A,N/A,N/A,N/A,E,N,1
201611,12,ST,BDSAFCOS,N/A,N ,S,O,E,N,1
201611,12,ST,BDSAFCUO,N/A,N/A,N/A,N/A,E,N,36
201611,12,ST,BDSAFCUO,N/A,N ,S,O,E,N,36
201611,12,ST,BDSAFON ,N/A,N/A,N/A,N/A,E,N,13
201611,12,ST,BDSAFON ,N/A,N ,S,O,E,N,13
201611,12,ST,BDSAFONN,N/A,N/A,N/A,N/A,E,N,2967
201611,12,ST,BDSAFONN,N/A,N ,S,O,E,N,2967
201611,12,ST,BDSAFONS,N/A,N/A,N/A,N/A,E,N,5060
201611,12,ST,BDSAFONS,N/A,N ,S,O,E,N,5060
201611,12,ST,BDSAFOS ,N/A,N/A,N/A,N/A,E,N,7
201611,12,ST,BDSAFOS ,N/A,N ,S,O,E,N,7
201611,12,ST,BDSTLCP ,N/A,C ,C,I,E,N,1
201611,12,ST,BDSTLCP ,N/A,C ,C,O,E,N,1
201611,12,ST,BDSTLCUB,N/A,CL,S,O,E,N,1
201611,12,ST,BDSTLNOS,N/A,C ,C,I,E,N,9646
201611,12,ST,BDSTLNOS,N/A,C ,C,O,E,N,7829
201611,12,ST,BDSTLON ,N/A,C ,C,I,E,N,33
201611,12,ST,BDSTLON ,N/A,C ,C,O,E,N,114
201611,12,ST,BDSTLON ,N/A,LL,N,O,E,N,3
201611,12,SW,BDSCRFN ,N/A,N ,S,O,E,N,1
201611,12,SW,BDUSTCD ,N/A,N/A,N/A,N/A,E,N,8
201611,12,SW,BDUSTCD ,N/A,C ,C,I,E,N,646
201611,12,SW,BDUSTCD ,N/A,C ,C,O,E,N,1562
201611,12,SW,BDUSTCD ,N/A,LL,N,O,E,N,20
201611,12,SW,BDUSTCD ,N/A,N ,S,O,E,N,1086
201611,12,SY,BDSBORC ,N/A,N/A,N/A,N/A,E,N,573
201611,12,SY,BDSBORC ,N/A,C ,C,I,E,N,40
201611,12,SY,BDSBORC ,N/A,C ,C,O,E,N,216
201611,12,SY,BDSBORC ,N/A,N ,S,O,E,N,829
201611,12,SZ,BDSBORC ,N/A,N/A,N/A,N/A,E,N,51
201611,12,SZ,BDSBORC ,N/A,C ,C,I,E,N,11
201611,12,SZ,BDSBORC ,N/A,N ,S,O,E,N,62
201611,12,TC,BDDLSSUM,  ,N/A,N/A,N/A,N/A,N,22266
201611,12,TG,BDDLSSUM,  ,N/A,N/A,N/A,N/A,N,10938
201611,12,TG,BDFINSUM,  ,N/A,N/A,N/A,N/A,N,26290
201611,12,X4,BDBMESTL,N/A,GC,S,O,G,N,134
201611,12,X7,BDBMESTL,N/A,GC,S,O,G,N,70
201611,13,A1,N/A     ,N/A,N/A,N/A,N/A,N/A,N,62
201611,13,A2,N/A     ,N/A,N/A,N/A,N/A,N/A,N,40
201611,13,BA,BDDLADJ ,N/A,C ,C,I,E,N,17
201611,13,BA,BDDLADJ ,N/A,C ,C,I,E,Y,17
201611,13,BA,BDDLADJ ,N/A,C ,C,O,E,N,4
201611,13,BA,BDDLADJ ,N/A,C ,C,O,E,Y,5
201611,13,BA,BDDLADJ ,N/A,DA,S,O,E,N,15
201611,13,BA,BDDLADJ ,N/A,DA,S,O,E,Y,15
201611,13,BA,BDDLADJ ,N/A,S ,S,O,E,N,55
201611,13,BA,BDDLADJ ,N/A,S ,S,O,E,Y,55
201611,13,BD,BDDLSUPD,N/A,C ,C,I,E,N,260
201611,13,BD,BDDLSUPD,N/A,C ,C,I,E,Y,289
201611,13,BD,BDDLSUPD,N/A,C ,C,O,E,N,212
201611,13,BD,BDDLSUPD,N/A,C ,C,O,E,Y,212
201611,13,BD,BDDLSUPD,N/A,C ,N,O,E,N,4
201611,13,BD,BDDLSUPD,N/A,C ,N,O,E,Y,4
201611,13,BD,BDDLSUPD,N/A,DA,S,O,E,N,63
201611,13,BD,BDDLSUPD,N/A,DA,S,O,E,Y,499
201611,13,BD,BDDLSUPD,N/A,S ,S,O,E,N,11
201611,13,BD,BDDLSUPD,N/A,S ,S,O,E,Y,11
201611,13,BD,BDRTMDL2,N/A,C ,C,I,E,N,7
201611,13,BD,BDRTMDL2,N/A,C ,C,I,E,Y,7
201611,13,BD,BDRTMDL2,N/A,C ,C,O,E,N,54
201611,13,BD,BDRTMDL2,N/A,C ,C,O,E,Y,54
201611,13,BD,BDRTMDL2,N/A,C ,N,O,E,N,18
201611,13,BD,BDRTMDL2,N/A,C ,N,O,E,Y,18
201611,13,BD,BDRTMDL2,N/A,DA,S,O,E,N,37
201611,13,BD,BDRTMDL2,N/A,DA,S,O,E,Y,81
201611,13,BD,BDRTMDL2,N/A,S ,S,O,E,N,2
201611,13,BD,BDRTMDL2,N/A,S ,S,O,E,Y,2
201611,13,BD,BDRTMDLS,N/A,C ,C,I,E,N,297
201611,13,BD,BDRTMDLS,N/A,C ,C,I,E,Y,297
201611,13,BD,BDRTMDLS,N/A,C ,C,O,E,N,386
201611,13,BD,BDRTMDLS,N/A,C ,C,O,E,Y,386
201611,13,BD,BDRTMDLS,N/A,DA,S,O,E,N,9
201611,13,BD,BDRTMDLS,N/A,DA,S,O,E,Y,683
201611,13,BE,BDDLSUPD,N/A,C ,C,I,E,N,3100
201611,13,BE,BDDLSUPD,N/A,C ,C,I,E,Y,6702
